t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
28.477,784.0,1072.0,583.0,1448.0,-1.0568,-0.8026,-1.871,-0.6554,-0.9297,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.498,782.0,1070.0,581.0,1445.0,-1.0568,-0.8026,-1.871,-0.6554,-0.9297,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.518,783.0,1071.0,582.0,1446.0,-1.061,-0.7983,-1.871,-0.6592,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.538,786.0,1072.0,584.0,1450.0,-1.061,-0.7983,-1.871,-0.6592,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.558,784.0,1073.0,584.0,1449.0,-1.0568,-0.794,-1.8551,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.578,786.0,1075.0,584.0,1452.0,-1.0483,-0.7897,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.598,784.0,1073.0,584.0,1448.0,-1.0568,-0.7897,-1.8551,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.618,784.0,1073.0,584.0,1447.0,-1.0568,-0.7897,-1.8551,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.638,785.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8551,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.658,786.0,1075.0,585.0,1451.0,-1.0525,-0.7897,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.678,787.0,1075.0,585.0,1452.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
28.698,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
