t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,enemy_vision_count,enemy_vision_verdict,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
328.064,724.0,1133.0,1059.0,998.0,0.7152,1.004,0.7694,1.104,0.8867,0,0,0,0,0,0,1,-764.0,22.0,956.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2054,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.085,722.0,1130.0,1057.0,995.0,0.7121,0.994,0.7573,1.0839,0.8757,0,0,0,0,0,0,1,-1072.0,22.0,942.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2054,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.105,722.0,1130.0,1057.0,995.0,0.7059,0.9881,0.7524,1.0738,0.8703,0,0,0,0,0,0,1,-1072.0,22.0,942.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2054,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.125,725.0,1135.0,1061.0,1002.0,0.7059,0.9881,0.7524,1.0738,0.8703,0,0,0,0,0,0,1,-695.0,22.0,956.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2054,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.145,722.0,1130.0,1055.0,996.0,0.7059,0.9881,0.7524,1.0772,0.8703,0,0,0,0,0,0,1,-872.0,22.0,947.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.165,724.0,1131.0,1058.0,999.0,0.7121,0.9901,0.7549,1.0872,0.8725,0,0,0,0,0,0,1,-635.0,22.0,957.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.185,725.0,1133.0,1058.0,998.0,0.7121,0.9901,0.7549,1.0839,0.8725,0,0,0,0,0,0,1,-940.0,25.0,941.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.206,729.0,1141.0,1064.0,1004.0,0.7152,0.994,0.7549,1.0872,0.8745,0,0,0,0,0,0,1,-775.0,22.0,954.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.226,727.0,1137.0,1061.0,1001.0,0.7214,1.002,0.7621,1.094,0.8821,0,0,0,0,0,0,1,-1284.0,22.0,940.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.246,723.0,1130.0,1057.0,997.0,0.7214,1.002,0.7621,1.094,0.8821,0,0,0,0,0,0,1,-759.0,22.0,941.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.266,723.0,1130.0,1057.0,997.0,0.709,0.9881,0.7524,1.0805,0.8703,0,0,0,0,0,0,1,-759.0,22.0,941.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.286,723.0,1129.0,1052.0,995.0,0.709,0.9881,0.7524,1.0805,0.8703,0,0,0,0,0,0,1,-1373.0,32.0,940.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2055,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.307,724.0,1132.0,1052.0,998.0,0.709,0.9881,0.7403,1.0805,0.8642,0,0,0,0,0,0,1,-596.0,22.0,1012.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2055,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.327,727.0,1135.0,1057.0,1004.0,0.7121,0.9921,0.7403,1.0839,0.8662,0,0,0,0,0,0,1,-713.0,22.0,957.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2055,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.347,725.0,1129.0,1056.0,1003.0,0.7152,0.9921,0.75,1.1007,0.871,0,0,0,0,0,0,1,-1327.0,23.0,958.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2055,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.367,726.0,1128.0,1056.0,1004.0,0.7183,0.9861,0.75,1.104,0.8681,0,0,0,0,0,0,1,-717.0,22.0,953.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2055,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.387,729.0,1138.0,1061.0,1005.0,0.7183,0.9861,0.75,1.104,0.8681,0,0,0,0,0,0,1,-1218.0,23.0,938.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2055,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.407,729.0,1147.0,1065.0,1002.0,0.7276,1.004,0.7621,1.104,0.8831,0,0,0,0,0,0,1,-444.0,22.0,958.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2056,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.428,738.0,1171.0,1074.0,1025.0,0.7276,1.0218,0.7718,1.1074,0.8968,0,0,0,0,0,0,1,-1095.0,22.0,957.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2056,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.448,734.0,1162.0,1068.0,1016.0,0.743,1.0516,0.7791,1.1443,0.9154,0,0,0,0,0,0,1,-286.0,22.0,955.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2056,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.468,733.0,1166.0,1073.0,1019.0,0.743,1.0595,0.7913,1.1544,0.9254,0,0,0,0,0,0,1,-368.0,23.0,940.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2056,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.488,733.0,1182.0,1080.0,1043.0,0.7399,1.0595,0.7913,1.1544,0.9254,0,0,0,0,0,0,1,-952.0,23.0,957.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2056,target,1,0,前向灰度趋势变暗，提前离边,-400,-400,1
328.508,731.0,1188.0,1075.0,1044.0,0.7399,1.0913,0.7961,1.2349,0.9437,0,0,0,0,0,0,1,-341.0,22.0,940.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2056,target,1,0,直线退离完成，开始转向,550,-550,1
328.528,722.0,1189.0,1073.0,1045.0,0.7337,1.1032,0.7961,1.2383,0.9496,0,0,0,0,0,0,1,-833.0,23.0,924.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2056,target,1,0,直线退离完成，开始转向,550,-550,1
328.549,738.0,1205.0,1088.0,1047.0,0.7337,1.1052,0.7961,1.2416,0.9506,0,0,0,0,0,0,1,-182.0,26.0,925.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2056,target,1,0,直线退离完成，开始转向,550,-550,1
328.57,748.0,1212.0,1098.0,1064.0,0.7554,1.1369,0.8277,1.2483,0.9823,0,0,0,0,0,0,1,-33.0,22.0,926.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2057,target,1,0,直线退离完成，开始转向,550,-550,1
328.59,750.0,1238.0,1110.0,1073.0,0.7864,1.1508,0.8519,1.3054,1.0014,1,0,0,0,0,0,1,86.0,22.0,940.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2057,target,1,0,直线退离完成，开始转向,550,-550,1
328.61,747.0,1227.0,1107.0,1068.0,0.7864,1.1806,0.8738,1.3188,1.0272,1,0,0,0,0,0,1,148.0,23.0,980.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2057,target,1,0,直线退离完成，开始转向,550,-550,1
328.63,750.0,1229.0,1102.0,1078.0,0.7926,1.1845,0.8738,1.3356,1.0292,1,0,0,0,0,0,1,-555.0,25.0,926.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2057,target,1,0,直线退离完成，开始转向,550,-550,1
328.651,754.0,1238.0,1110.0,1078.0,0.7926,1.1845,0.8738,1.3523,1.0292,1,0,0,0,0,0,1,340.0,23.0,942.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2057,target,1,0,直线退离完成，开始转向,550,-550,1
328.671,763.0,1248.0,1120.0,1078.0,0.805,1.2024,0.8811,1.3523,1.0417,1,0,0,0,0,0,1,-212.0,23.0,940.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2057,target,1,0,直线退离完成，开始转向,550,-550,1
328.691,770.0,1242.0,1120.0,1082.0,0.8328,1.2103,0.9053,1.3523,1.0578,1,0,0,0,0,0,1,764.0,23.0,968.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.711,780.0,1256.0,1129.0,1096.0,0.8545,1.2222,0.9053,1.3658,1.0638,1,0,0,0,0,0,1,784.0,22.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.731,777.0,1275.0,1136.0,1095.0,0.8762,1.2381,0.9272,1.4094,1.0826,1,0,0,0,0,0,1,644.0,23.0,958.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.751,776.0,1267.0,1140.0,1101.0,0.8762,1.2599,0.9442,1.4128,1.102,1,0,0,0,0,0,1,245.0,22.0,954.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.772,776.0,1246.0,1137.0,1103.0,0.8731,1.2599,0.9466,1.4295,1.1033,1,0,0,0,0,1,1,179.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.792,783.0,1249.0,1120.0,1116.0,0.8731,1.2242,0.9466,1.4362,1.0854,1,0,0,0,0,1,1,258.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.812,788.0,1253.0,1130.0,1120.0,0.8947,1.2242,0.9296,1.4799,1.0769,1,0,0,0,0,1,1,300.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2058,target,1,0,直线退离完成，开始转向,550,-550,1
328.833,788.0,1253.0,1130.0,1120.0,0.9102,1.2321,0.9296,1.4933,1.0809,1,0,0,0,0,1,1,300.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.853,796.0,1264.0,1136.0,1131.0,0.9102,1.2321,0.9296,1.4933,1.0809,1,0,0,0,0,1,1,310.0,23.0,955.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.873,802.0,1256.0,1131.0,1139.0,0.935,1.2381,0.932,1.5302,1.0865,1,0,0,0,0,1,1,488.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.893,812.0,1267.0,1130.0,1152.0,0.9536,1.254,0.932,1.557,1.1038,1,0,0,0,0,1,1,395.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.913,817.0,1276.0,1125.0,1153.0,0.9845,1.2599,0.9296,1.6007,1.1222,1,0,0,0,0,1,1,446.0,23.0,960.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.933,827.0,1283.0,1128.0,1156.0,1.0,1.2778,0.9248,1.604,1.1389,1,0,0,0,0,0,1,331.0,23.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.954,836.0,1285.0,1137.0,1177.0,1.031,1.2917,0.9248,1.6141,1.1613,0,0,0,0,0,0,1,315.0,23.0,925.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.974,838.0,1289.0,1140.0,1196.0,1.0588,1.2956,0.9466,1.6846,1.1772,0,0,0,0,0,0,1,330.0,194.0,999.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2059,target,1,0,直线退离完成，开始转向,550,-550,1
328.994,847.0,1289.0,1148.0,1201.0,1.065,1.3036,0.9539,1.7483,1.1843,0,0,0,0,0,0,1,251.0,23.0,938.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.014,853.0,1292.0,1152.0,1217.0,1.0929,1.3036,0.9733,1.7651,1.1982,0,0,0,0,0,0,1,84.0,23.0,974.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.034,864.0,1297.0,1156.0,1231.0,1.1115,1.3095,0.983,1.8188,1.2105,0,0,0,0,0,0,1,-3.0,589.0,944.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.054,877.0,1295.0,1154.0,1225.0,1.1455,1.3155,0.9879,1.8456,1.2305,0,0,0,0,0,0,1,-4.0,23.0,955.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.074,881.0,1297.0,1154.0,1238.0,1.1858,1.3194,0.9879,1.8658,1.2526,0,0,0,0,0,0,1,-4.0,194.0,956.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.095,879.0,1297.0,1161.0,1238.0,1.192,1.3194,0.9879,1.8893,1.2557,0,0,0,0,0,0,1,9.0,40.0,957.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.115,878.0,1288.0,1163.0,1236.0,1.192,1.3194,1.0049,1.8893,1.2557,0,0,0,0,0,0,1,-5.0,125.0,972.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.135,889.0,1297.0,1170.0,1236.0,1.192,1.3194,1.0097,1.8826,1.2557,0,0,0,0,0,0,1,37.0,23.0,956.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2060,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.155,893.0,1292.0,1171.0,1231.0,1.2229,1.3095,1.0267,1.8826,1.2662,0,0,0,0,0,0,1,2.0,23.0,973.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2061,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.175,906.0,1297.0,1176.0,1244.0,1.2353,1.3194,1.0291,1.8826,1.2774,0,0,0,0,1,0,1,15.0,34.0,974.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2061,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.195,919.0,1301.0,1186.0,1238.0,1.2755,1.3194,1.0413,1.8893,1.2975,0,0,0,0,1,0,1,-5.0,23.0,955.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2061,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.216,927.0,1297.0,1192.0,1253.0,1.3158,1.3194,1.0655,1.9094,1.3176,0,0,0,0,1,0,1,-3.0,94.0,940.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2061,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.236,937.0,1295.0,1189.0,1254.0,1.3406,1.3194,1.0728,1.9396,1.33,0,0,0,0,0,0,1,-3.0,161.0,958.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2061,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.256,951.0,1292.0,1189.0,1259.0,1.3715,1.3155,1.0728,1.943,1.3435,0,0,0,0,0,0,1,-3.0,177.0,958.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2061,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.276,965.0,1297.0,1192.0,1266.0,1.4149,1.3155,1.0728,1.9597,1.3652,0,0,1,0,0,0,1,-4.0,160.0,956.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2062,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.296,977.0,1301.0,1204.0,1263.0,1.4582,1.3194,1.0801,1.9732,1.3888,0,0,1,0,0,0,1,-4.0,23.0,924.0,1,0,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,2062,no_target,0,0,直线退离完成，开始转向,550,-550,1
329.317,977.0,1301.0,1204.0,1263.0,1.4954,1.3274,1.1092,1.9732,1.4114,0,0,1,0,0,0,1,-4.0,23.0,924.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2062,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.337,989.0,1308.0,1213.0,1271.0,1.4954,1.3274,1.1092,1.9732,1.4114,0,0,1,0,0,0,1,-6.0,23.0,941.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2062,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.357,996.0,1312.0,1224.0,1271.0,1.5325,1.3413,1.1311,2.0,1.4369,0,0,1,0,0,0,1,-5.0,24.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2062,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.377,997.0,1307.0,1227.0,1269.0,1.5542,1.3413,1.1578,2.0,1.4477,0,0,1,0,0,0,1,-4.0,23.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2062,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.397,1011.0,1312.0,1235.0,1270.0,1.5573,1.3492,1.165,1.9966,1.4532,0,0,0,0,0,0,1,32.0,23.0,940.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2062,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.417,1012.0,1311.0,1247.0,1261.0,1.6006,1.3472,1.1845,1.9933,1.4739,0,0,0,0,0,0,1,8.0,248.0,974.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2062,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.438,1026.0,1321.0,1262.0,1264.0,1.6037,1.3492,1.2136,1.9765,1.4765,0,0,0,0,0,0,1,49.0,23.0,924.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.458,1037.0,1332.0,1274.0,1272.0,1.6471,1.3671,1.25,1.9765,1.5071,0,0,0,0,0,0,1,-173.0,23.0,940.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.478,1032.0,1319.0,1269.0,1258.0,1.6656,1.3671,1.267,1.9765,1.5163,0,0,0,0,0,0,1,-480.0,23.0,940.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.498,1039.0,1322.0,1280.0,1258.0,1.6811,1.369,1.2791,1.9564,1.5251,0,0,0,0,0,0,1,-789.0,23.0,957.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.518,1039.0,1314.0,1275.0,1253.0,1.6873,1.3631,1.2816,1.9564,1.5252,0,0,0,0,0,0,1,272.0,23.0,923.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.539,1058.0,1338.0,1283.0,1264.0,1.6873,1.369,1.2937,1.9564,1.5282,0,0,0,0,0,0,1,121.0,23.0,956.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.559,1063.0,1340.0,1289.0,1261.0,1.7461,1.4008,1.301,1.9664,1.5735,0,0,0,0,0,0,1,-18.0,23.0,878.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2063,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.579,1066.0,1345.0,1291.0,1272.0,1.7616,1.4048,1.3155,1.9765,1.5832,0,0,0,0,0,0,1,522.0,23.0,941.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2064,no_target,0,0,转向完成，向前离开边缘,400,400,1
329.6,1069.0,1348.0,1294.0,1281.0,1.7709,1.4147,1.3204,2.0034,1.5928,0,0,0,0,0,0,1,705.0,247.0,941.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2064,no_target,0,0,转向完成，向前离开边缘,400,400,1
