t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
121.845,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,759,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,760.0,1040.0,1142.0,913.0,621.0,1022.0
121.865,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,759,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,760.0,1040.0,1143.0,911.0,110.0,988.0
121.885,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,759,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,762.0,1042.0,1146.0,915.0,277.0,992.0
121.905,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,758.0,1036.0,1140.0,908.0,768.0,994.0
121.926,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,760.0,1041.0,1143.0,912.0,440.0,991.0
121.946,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,762.0,1042.0,1146.0,915.0,246.0,989.0
121.966,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,761.0,1042.0,1144.0,914.0,375.0,993.0
121.986,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,764.0,1047.0,1150.0,919.0,391.0,993.0
122.006,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,758.0,1037.0,1141.0,910.0,391.0,989.0
122.026,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,762.0,1043.0,1146.0,915.0,262.0,990.0
122.046,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,761.0,1043.0,1145.0,914.0,376.0,992.0
122.066,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,761.0,1042.0,1145.0,914.0,375.0,993.0
122.086,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,761.0,1041.0,1144.0,912.0,1104.0,996.0
122.107,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,763.0,1046.0,1148.0,917.0,392.0,992.0
122.127,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,763.0,1046.0,1148.0,917.0,392.0,992.0
122.147,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,759.0,1039.0,1141.0,912.0,408.0,993.0
122.167,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,758.0,1037.0,1139.0,909.0,776.0,992.0
122.187,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,757.0,1036.0,1139.0,909.0,392.0,991.0
122.207,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,760,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,757.0,1037.0,1140.0,910.0,246.0,992.0
122.227,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,755.0,1033.0,1136.0,907.0,375.0,993.0
122.248,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,759.0,1038.0,1141.0,911.0,652.0,991.0
122.268,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,756.0,1035.0,1137.0,908.0,375.0,991.0
122.288,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,1,0,1,0,0,758.0,1037.0,1140.0,909.0,755.0,993.0
122.308,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,755.0,1033.0,1137.0,908.0,387.0,1069.0
122.328,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1140.0,909.0,375.0,993.0
122.348,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,761,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1036.0,1137.0,906.0,784.0,994.0
122.369,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1036.0,1138.0,909.0,391.0,993.0
122.389,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1039.0,1142.0,912.0,376.0,992.0
122.409,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1036.0,1138.0,909.0,556.0,989.0
122.429,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,754.0,1031.0,1133.0,903.0,374.0,992.0
122.45,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1034.0,1137.0,908.0,392.0,993.0
122.47,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1139.0,911.0,245.0,991.0
122.49,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,762,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1035.0,1137.0,908.0,397.0,1017.0
122.51,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,761.0,1042.0,1143.0,915.0,386.0,993.0
122.53,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1040.0,1141.0,912.0,392.0,993.0
122.55,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1037.0,1140.0,911.0,376.0,1069.0
122.57,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1139.0,911.0,294.0,990.0
122.59,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1039.0,1141.0,913.0,777.0,994.0
122.611,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1035.0,1136.0,907.0,376.0,990.0
122.631,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,763,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1036.0,1137.0,909.0,375.0,991.0
122.651,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,764,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,762.0,1043.0,1145.0,915.0,245.0,992.0
122.671,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,764,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,762.0,1043.0,1145.0,915.0,245.0,992.0
122.691,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,764,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,762.0,1043.0,1145.0,916.0,784.0,995.0
122.711,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,764,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,761.0,1042.0,1144.0,913.0,376.0,989.0
122.732,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,764,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1036.0,1138.0,908.0,375.0,991.0
122.752,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,764,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,755.0,1034.0,1136.0,906.0,423.0,992.0
122.773,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1034.0,1137.0,908.0,769.0,994.0
122.793,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,762.0,1043.0,1146.0,917.0,818.0,993.0
122.813,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1040.0,1142.0,912.0,573.0,992.0
122.833,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1034.0,1137.0,907.0,374.0,992.0
122.853,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1036.0,1138.0,908.0,769.0,992.0
122.873,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1038.0,1139.0,910.0,375.0,991.0
122.893,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,765,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1037.0,1140.0,910.0,770.0,995.0
122.914,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,761.0,1042.0,1143.0,912.0,245.0,992.0
122.934,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1037.0,1139.0,910.0,392.0,991.0
122.954,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,761.0,1041.0,1143.0,913.0,441.0,991.0
122.974,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,512.0,1051.0,1152.0,922.0,245.0,992.0
122.994,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,754.0,1032.0,1137.0,907.0,375.0,990.0
123.014,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,756.0,1035.0,1137.0,907.0,392.0,990.0
123.034,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,765.0,1049.0,1152.0,919.0,262.0,992.0
123.055,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,766,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,759.0,1039.0,1141.0,911.0,636.0,993.0
123.075,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,759.0,1039.0,1141.0,912.0,408.0,1248.0
123.095,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1036.0,1139.0,910.0,376.0,991.0
123.115,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,754.0,1031.0,1132.0,904.0,246.0,992.0
123.135,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,753.0,1030.0,1133.0,905.0,400.0,1009.0
123.155,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,753.0,1030.0,1133.0,905.0,400.0,1009.0
123.175,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,756.0,1036.0,1138.0,908.0,407.0,989.0
123.196,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,767,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1037.0,1138.0,909.0,376.0,992.0
123.216,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1037.0,1139.0,910.0,109.0,991.0
123.236,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,762.0,1043.0,1144.0,915.0,390.0,991.0
123.256,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1037.0,1139.0,910.0,402.0,992.0
123.276,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,760.0,1040.0,1143.0,912.0,376.0,993.0
123.296,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,759.0,1041.0,1142.0,913.0,246.0,992.0
123.316,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1036.0,1140.0,910.0,274.0,1059.0
123.337,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,768,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1038.0,1141.0,911.0,769.0,991.0
123.357,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1038.0,1140.0,910.0,376.0,992.0
123.377,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1037.0,1139.0,909.0,246.0,991.0
123.397,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,756.0,1034.0,1136.0,907.0,245.0,990.0
123.417,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,757.0,1036.0,1138.0,909.0,244.0,992.0
123.437,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,758.0,1038.0,1140.0,910.0,110.0,992.0
123.457,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,759.0,1038.0,1141.0,911.0,392.0,991.0
123.478,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,769,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,756.0,1034.0,1138.0,909.0,208.0,989.0
123.498,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,764.0,1048.0,1148.0,917.0,423.0,993.0
123.518,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,759.0,1038.0,1140.0,911.0,717.0,992.0
123.538,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,762.0,1044.0,1145.0,915.0,770.0,993.0
123.559,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,760.0,1039.0,1143.0,913.0,261.0,992.0
123.579,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,765.0,1048.0,1150.0,919.0,245.0,992.0
123.599,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,755.0,1032.0,1134.0,908.0,110.0,989.0
123.619,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,755.0,1032.0,1134.0,908.0,110.0,989.0
123.639,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,760.0,1040.0,1141.0,911.0,375.0,991.0
123.659,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,759.0,1040.0,1141.0,911.0,436.0,993.0
123.679,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,760.0,1041.0,1144.0,914.0,376.0,1068.0
123.699,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,760.0,1039.0,1142.0,911.0,245.0,988.0
123.72,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,770,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,754.0,1032.0,1134.0,905.0,391.0,993.0
123.74,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,760.0,1039.0,1142.0,911.0,125.0,992.0
123.76,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,1,761.0,1041.0,1144.0,913.0,770.0,993.0
123.78,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1038.0,1141.0,911.0,779.0,994.0
123.8,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1035.0,1140.0,910.0,403.0,993.0
123.82,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1034.0,1137.0,907.0,769.0,992.0
123.84,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1036.0,1139.0,909.0,473.0,992.0
123.861,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,771,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1036.0,1140.0,909.0,440.0,993.0
123.881,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1040.0,1143.0,912.0,769.0,994.0
123.901,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1039.0,1141.0,911.0,262.0,990.0
123.921,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1040.0,1143.0,913.0,392.0,992.0
123.941,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1035.0,1140.0,910.0,109.0,992.0
123.961,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1038.0,1142.0,911.0,407.0,992.0
123.981,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1038.0,1142.0,911.0,407.0,992.0
124.002,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1034.0,1136.0,908.0,110.0,1069.0
124.022,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,772,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1037.0,1139.0,910.0,392.0,992.0
124.042,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1040.0,1141.0,912.0,620.0,994.0
124.062,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1039.0,1140.0,910.0,389.0,992.0
124.082,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1035.0,1137.0,907.0,295.0,989.0
124.102,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,757.0,1036.0,1137.0,908.0,770.0,994.0
124.123,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1040.0,1142.0,912.0,342.0,992.0
124.143,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1036.0,1137.0,907.0,768.0,993.0
124.163,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,773,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1140.0,911.0,622.0,993.0
124.183,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1040.0,1141.0,912.0,392.0,992.0
124.203,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,765.0,1048.0,1149.0,919.0,384.0,992.0
124.223,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,760.0,1040.0,1143.0,912.0,158.0,990.0
124.243,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1038.0,1140.0,910.0,1137.0,996.0
124.264,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1140.0,911.0,391.0,993.0
124.284,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,763.0,1046.0,1148.0,918.0,390.0,990.0
124.304,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,761.0,1041.0,1144.0,914.0,456.0,992.0
124.324,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,774,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1039.0,1141.0,911.0,246.0,992.0
124.344,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,775,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,762.0,1043.0,1146.0,915.0,770.0,992.0
124.364,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,775,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,756.0,1033.0,1136.0,907.0,390.0,1069.0
124.384,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,775,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,754.0,1032.0,1134.0,904.0,244.0,992.0
124.405,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,775,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,759.0,1038.0,1141.0,911.0,541.0,993.0
124.425,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,775,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1139.0,910.0,392.0,992.0
124.445,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,775,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,0,1,0,0,758.0,1038.0,1139.0,910.0,392.0,992.0
