t,left,right,diff,valid
15.044,233.0,20.0,213.0,1
15.064,394.0,20.0,374.0,1
15.084,52.0,33.0,19.0,1
15.104,134.0,24.0,110.0,1
15.124,144.0,32.0,112.0,1
15.144,101.0,20.0,81.0,1
15.164,232.0,19.0,213.0,1
15.184,574.0,20.0,554.0,1
15.204,214.0,20.0,194.0,1
15.225,166.0,20.0,146.0,1
15.245,166.0,20.0,146.0,1
15.265,117.0,20.0,97.0,1
15.285,231.0,19.0,212.0,1
15.305,200.0,20.0,180.0,1
15.325,150.0,20.0,130.0,1
15.345,183.0,20.0,163.0,1
15.365,101.0,21.0,80.0,1
15.385,166.0,20.0,146.0,1
15.405,216.0,20.0,196.0,1
15.426,544.0,32.0,512.0,1
15.446,149.0,22.0,127.0,1
15.466,305.0,21.0,284.0,1
15.486,183.0,20.0,163.0,1
15.506,17.0,21.0,-4.0,1
15.526,215.0,20.0,195.0,1
15.546,17.0,19.0,-2.0,1
15.566,149.0,19.0,130.0,1
15.586,183.0,20.0,163.0,1
15.607,576.0,20.0,556.0,1
15.627,232.0,20.0,212.0,1
15.647,249.0,20.0,229.0,1
15.667,150.0,20.0,130.0,1
15.687,17.0,20.0,-3.0,1
15.707,182.0,20.0,162.0,1
15.727,345.0,20.0,325.0,1
15.747,233.0,20.0,213.0,1
15.767,200.0,20.0,180.0,1
15.788,150.0,20.0,130.0,1
15.808,165.0,20.0,145.0,1
15.828,189.0,20.0,169.0,1
15.848,250.0,32.0,218.0,1
15.868,184.0,22.0,162.0,1
15.888,216.0,20.0,196.0,1
15.908,32.0,20.0,12.0,1
15.928,17.0,20.0,-3.0,1
15.948,166.0,21.0,145.0,1
15.968,560.0,21.0,539.0,1
15.989,199.0,19.0,180.0,1
16.009,574.0,20.0,554.0,1
16.029,282.0,20.0,262.0,1
16.049,17.0,21.0,-4.0,1
16.069,181.0,20.0,161.0,1
16.089,17.0,21.0,-4.0,1
16.109,41.0,20.0,21.0,1
16.129,150.0,20.0,130.0,1
16.149,608.0,20.0,588.0,1
16.17,182.0,21.0,161.0,1
16.19,330.0,24.0,306.0,1
16.21,216.0,32.0,184.0,1
16.23,167.0,21.0,146.0,1
16.25,150.0,21.0,129.0,1
16.27,25.0,19.0,6.0,1
16.29,183.0,20.0,163.0,1
16.31,232.0,19.0,213.0,1
16.33,133.0,20.0,113.0,1
16.35,216.0,20.0,196.0,1
16.371,183.0,20.0,163.0,1
16.391,476.0,20.0,456.0,1
16.411,182.0,20.0,162.0,1
16.431,248.0,20.0,228.0,1
16.451,166.0,20.0,146.0,1
16.471,17.0,19.0,-2.0,1
16.491,182.0,20.0,162.0,1
16.511,132.0,20.0,112.0,1
16.531,166.0,20.0,146.0,1
16.552,216.0,20.0,196.0,1
16.572,509.0,20.0,489.0,1
16.592,51.0,20.0,31.0,1
16.612,183.0,32.0,151.0,1
16.632,19.0,20.0,-1.0,1
16.652,26.0,20.0,6.0,1
16.672,200.0,20.0,180.0,1
16.692,442.0,20.0,422.0,1
16.712,150.0,20.0,130.0,1
16.732,184.0,20.0,164.0,1
16.753,168.0,19.0,149.0,1
16.773,232.0,20.0,212.0,1
16.793,198.0,20.0,178.0,1
16.813,215.0,20.0,195.0,1
16.833,183.0,20.0,163.0,1
16.853,167.0,20.0,147.0,1
16.873,51.0,20.0,31.0,1
16.893,232.0,20.0,212.0,1
16.913,216.0,20.0,196.0,1
16.934,492.0,21.0,471.0,1
16.954,169.0,33.0,136.0,1
16.974,559.0,22.0,537.0,1
16.994,182.0,20.0,162.0,1
17.014,33.0,20.0,13.0,1
17.034,200.0,20.0,180.0,1
17.054,17.0,20.0,-3.0,1
17.074,166.0,20.0,146.0,1
17.094,167.0,21.0,146.0,1
17.115,656.0,20.0,636.0,1
17.135,215.0,20.0,195.0,1
17.155,248.0,20.0,228.0,1
17.175,166.0,20.0,146.0,1
17.195,32.0,20.0,12.0,1
17.215,183.0,20.0,163.0,1
17.235,249.0,20.0,229.0,1
17.255,214.0,18.0,196.0,1
17.275,152.0,20.0,132.0,1
17.296,83.0,20.0,63.0,1
17.316,166.0,20.0,146.0,1
17.336,371.0,20.0,351.0,1
17.356,395.0,20.0,375.0,1
17.376,183.0,23.0,160.0,1
17.396,167.0,31.0,136.0,1
17.416,32.0,20.0,12.0,1
17.436,183.0,21.0,162.0,1
17.456,216.0,20.0,196.0,1
17.476,394.0,20.0,374.0,1
17.497,200.0,21.0,179.0,1
17.517,590.0,20.0,570.0,1
17.537,331.0,21.0,310.0,1
17.557,85.0,21.0,64.0,1
17.577,231.0,20.0,211.0,1
17.597,17.0,20.0,-3.0,1
17.617,188.0,20.0,168.0,1
17.637,167.0,19.0,148.0,1
17.657,492.0,20.0,472.0,1
17.678,183.0,21.0,162.0,1
17.698,232.0,22.0,210.0,1
17.718,200.0,32.0,168.0,1
17.738,150.0,32.0,118.0,1
17.758,183.0,21.0,162.0,1
17.778,166.0,20.0,146.0,1
17.798,199.0,19.0,180.0,1
17.818,200.0,20.0,180.0,1
17.838,18.0,20.0,-2.0,1
17.858,150.0,20.0,130.0,1
17.879,426.0,21.0,405.0,1
17.899,560.0,20.0,540.0,1
17.919,233.0,20.0,213.0,1
17.939,312.0,20.0,292.0,1
17.959,83.0,20.0,63.0,1
17.979,17.0,20.0,-3.0,1
17.999,182.0,20.0,162.0,1
18.019,167.0,20.0,147.0,1
18.039,215.0,20.0,195.0,1
18.06,590.0,20.0,570.0,1
18.08,314.0,20.0,294.0,1
18.1,100.0,20.0,80.0,1
18.12,182.0,20.0,162.0,1
18.14,26.0,22.0,4.0,1
18.16,135.0,21.0,114.0,1
18.18,217.0,20.0,197.0,1
18.2,249.0,20.0,229.0,1
18.22,167.0,20.0,147.0,1
18.24,167.0,20.0,147.0,1
18.261,200.0,20.0,180.0,1
18.281,234.0,20.0,214.0,1
18.301,411.0,20.0,391.0,1
18.321,216.0,21.0,195.0,1
18.341,168.0,20.0,148.0,1
18.361,167.0,20.0,147.0,1
18.381,17.0,20.0,-3.0,1
18.401,236.0,25.0,211.0,1
18.421,215.0,20.0,195.0,1
18.441,509.0,20.0,489.0,1
18.462,172.0,31.0,141.0,1
18.482,624.0,21.0,603.0,1
18.502,184.0,20.0,164.0,1
18.522,85.0,20.0,65.0,1
18.542,217.0,20.0,197.0,1
18.562,24.0,21.0,3.0,1
18.582,168.0,20.0,148.0,1
18.602,167.0,20.0,147.0,1
18.622,460.0,20.0,440.0,1
18.642,216.0,20.0,196.0,1
18.663,223.0,19.0,204.0,1
18.683,149.0,20.0,129.0,1
18.703,183.0,21.0,162.0,1
18.723,183.0,33.0,150.0,1
18.743,215.0,20.0,195.0,1
18.763,216.0,20.0,196.0,1
18.783,183.0,20.0,163.0,1
18.803,17.0,20.0,-3.0,1
18.823,166.0,20.0,146.0,1
18.843,475.0,20.0,455.0,1
18.863,199.0,20.0,179.0,1
18.883,217.0,20.0,197.0,1
18.903,217.0,21.0,196.0,1
18.924,17.0,19.0,-2.0,1
18.944,167.0,20.0,147.0,1
18.964,184.0,20.0,164.0,1
18.984,412.0,20.0,392.0,1
19.004,224.0,20.0,204.0,1
19.024,672.0,30.0,642.0,1
19.044,149.0,20.0,129.0,1
19.064,167.0,20.0,147.0,1
19.084,183.0,20.0,163.0,1
19.104,67.0,20.0,47.0,1
19.124,216.0,20.0,196.0,1
19.144,151.0,20.0,131.0,1
19.165,298.0,20.0,278.0,1
19.185,182.0,20.0,162.0,1
19.205,183.0,20.0,163.0,1
19.225,233.0,21.0,212.0,1
19.245,201.0,32.0,169.0,1
19.265,281.0,28.0,253.0,1
19.285,182.0,20.0,162.0,1
19.305,183.0,20.0,163.0,1
19.325,249.0,20.0,229.0,1
19.345,16.0,20.0,-4.0,1
19.365,214.0,20.0,194.0,1
19.385,305.0,19.0,286.0,1
19.405,183.0,21.0,162.0,1
19.426,182.0,20.0,162.0,1
19.446,411.0,20.0,391.0,1
19.466,117.0,20.0,97.0,1
19.486,223.0,21.0,202.0,1
19.506,183.0,20.0,163.0,1
19.526,25.0,20.0,5.0,1
19.546,181.0,20.0,161.0,1
19.566,605.0,20.0,585.0,1
19.586,296.0,20.0,276.0,1
19.606,148.0,20.0,128.0,1
19.626,182.0,20.0,162.0,1
19.647,118.0,20.0,98.0,1
19.667,181.0,20.0,161.0,1
19.687,198.0,20.0,178.0,1
19.707,198.0,20.0,178.0,1
19.727,148.0,21.0,127.0,1
19.747,48.0,20.0,28.0,1
19.767,215.0,20.0,195.0,1
19.787,231.0,21.0,210.0,1
19.807,606.0,20.0,586.0,1
19.828,215.0,20.0,195.0,1
19.848,295.0,20.0,275.0,1
19.868,183.0,20.0,163.0,1
19.888,17.0,24.0,-7.0,1
19.908,240.0,20.0,220.0,1
19.928,33.0,20.0,13.0,1
19.948,475.0,20.0,455.0,1
19.968,182.0,20.0,162.0,1
19.988,541.0,20.0,521.0,1
20.009,189.0,20.0,169.0,1
20.029,132.0,20.0,112.0,1
20.049,198.0,20.0,178.0,1
20.069,17.0,20.0,-3.0,1
20.089,166.0,21.0,145.0,1
20.109,316.0,20.0,296.0,1
20.129,314.0,20.0,294.0,1
20.149,216.0,20.0,196.0,1
20.169,221.0,20.0,201.0,1
20.189,149.0,21.0,128.0,1
20.21,183.0,20.0,163.0,1
20.23,200.0,23.0,177.0,1
20.25,250.0,20.0,230.0,1
20.27,224.0,21.0,203.0,1
20.29,51.0,20.0,31.0,1
20.31,17.0,20.0,-3.0,1
20.33,167.0,29.0,138.0,1
20.35,508.0,20.0,488.0,1
20.37,232.0,22.0,210.0,1
20.391,200.0,20.0,180.0,1
20.411,298.0,21.0,277.0,1
20.431,22.0,21.0,1.0,1
20.451,167.0,21.0,146.0,1
20.471,17.0,20.0,-3.0,1
20.491,411.0,20.0,391.0,1
20.511,200.0,20.0,180.0,1
20.531,517.0,20.0,497.0,1
20.551,166.0,21.0,145.0,1
20.572,150.0,21.0,129.0,1
20.592,215.0,21.0,194.0,1
20.612,117.0,21.0,96.0,1
20.632,208.0,21.0,187.0,1
20.652,168.0,31.0,137.0,1
20.672,151.0,22.0,129.0,1
20.692,183.0,33.0,150.0,1
20.712,100.0,20.0,80.0,1
20.732,224.0,20.0,204.0,1
20.752,166.0,20.0,146.0,1
20.773,443.0,20.0,423.0,1
20.793,183.0,20.0,163.0,1
20.813,199.0,21.0,178.0,1
20.833,200.0,20.0,180.0,1
20.853,17.0,20.0,-3.0,1
20.873,167.0,20.0,147.0,1
20.893,150.0,19.0,131.0,1
20.913,183.0,21.0,162.0,1
20.933,232.0,20.0,212.0,1
20.954,396.0,21.0,375.0,1
20.974,198.0,20.0,178.0,1
20.994,171.0,21.0,150.0,1
21.014,167.0,20.0,147.0,1
21.034,41.0,20.0,21.0,1
21.054,217.0,20.0,197.0,1
21.074,443.0,20.0,423.0,1
21.094,216.0,29.0,187.0,1
21.114,183.0,20.0,163.0,1
21.134,168.0,21.0,147.0,1
21.155,166.0,20.0,146.0,1
21.175,264.0,19.0,245.0,1
21.195,200.0,20.0,180.0,1
21.215,117.0,19.0,98.0,1
21.235,166.0,19.0,147.0,1
21.255,25.0,20.0,5.0,1
21.275,184.0,20.0,164.0,1
21.295,216.0,20.0,196.0,1
21.315,688.0,20.0,668.0,1
21.336,199.0,19.0,180.0,1
21.356,403.0,20.0,383.0,1
21.376,184.0,21.0,163.0,1
21.396,17.0,20.0,-3.0,1
21.416,216.0,25.0,191.0,1
21.436,16.0,32.0,-16.0,1
21.456,460.0,20.0,440.0,1
21.476,167.0,19.0,148.0,1
21.496,427.0,20.0,407.0,1
21.516,184.0,21.0,163.0,1
21.537,216.0,20.0,196.0,1
21.557,200.0,20.0,180.0,1
21.577,52.0,20.0,32.0,1
21.597,166.0,20.0,146.0,1
21.617,182.0,20.0,162.0,1
21.637,117.0,20.0,97.0,1
21.657,216.0,20.0,196.0,1
21.677,33.0,20.0,13.0,1
21.697,166.0,20.0,146.0,1
21.717,459.0,20.0,439.0,1
21.738,396.0,20.0,376.0,1
21.758,216.0,22.0,194.0,1
21.778,200.0,21.0,179.0,1
21.798,32.0,20.0,12.0,1
21.818,17.0,20.0,-3.0,1
21.838,167.0,20.0,147.0,1
21.858,214.0,20.0,194.0,1
21.878,223.0,21.0,202.0,1
21.898,249.0,21.0,228.0,1
21.919,394.0,20.0,374.0,1
21.939,167.0,20.0,147.0,1
21.959,183.0,19.0,164.0,1
21.979,33.0,20.0,13.0,1
21.999,69.0,20.0,49.0,1
22.019,200.0,21.0,179.0,1
22.039,411.0,20.0,391.0,1
22.059,183.0,20.0,163.0,1
22.079,183.0,20.0,163.0,1
22.099,232.0,20.0,212.0,1
22.12,232.0,20.0,212.0,1
22.14,314.0,20.0,294.0,1
22.16,150.0,20.0,130.0,1
22.18,167.0,23.0,144.0,1
22.2,184.0,33.0,151.0,1
22.22,19.0,20.0,-1.0,1
22.24,220.0,20.0,200.0,1
22.26,151.0,20.0,131.0,1
22.281,624.0,20.0,604.0,1
22.301,187.0,20.0,167.0,1
22.321,492.0,20.0,472.0,1
22.341,182.0,20.0,162.0,1
22.361,17.0,20.0,-3.0,1
22.381,150.0,19.0,131.0,1
22.401,23.0,20.0,3.0,1
22.421,166.0,20.0,146.0,1
22.441,250.0,20.0,230.0,1
22.462,444.0,21.0,423.0,1
22.482,232.0,19.0,213.0,1
22.502,150.0,21.0,129.0,1
22.522,184.0,21.0,163.0,1
22.542,68.0,19.0,49.0,1
22.562,244.0,21.0,223.0,1
22.582,215.0,20.0,195.0,1
22.602,215.0,20.0,195.0,1
22.622,168.0,32.0,136.0,1
22.643,41.0,26.0,15.0,1
22.663,176.0,31.0,145.0,1
22.683,460.0,20.0,440.0,1
22.703,380.0,20.0,360.0,1
22.723,149.0,20.0,129.0,1
22.743,166.0,20.0,146.0,1
22.763,19.0,20.0,-1.0,1
22.783,182.0,20.0,162.0,1
22.804,216.0,19.0,197.0,1
22.824,281.0,20.0,261.0,1
22.844,150.0,20.0,130.0,1
22.864,622.0,20.0,602.0,1
22.884,250.0,21.0,229.0,1
22.904,183.0,20.0,163.0,1
22.924,219.0,20.0,199.0,1
22.944,23.0,20.0,3.0,1
22.965,184.0,20.0,164.0,1
22.985,182.0,20.0,162.0,1
23.005,411.0,21.0,390.0,1
23.025,232.0,20.0,212.0,1
23.045,199.0,20.0,179.0,1
23.065,150.0,20.0,130.0,1
23.085,167.0,20.0,147.0,1
23.105,273.0,20.0,253.0,1
23.126,184.0,21.0,163.0,1
23.146,118.0,20.0,98.0,1
23.166,200.0,19.0,181.0,1
23.186,17.0,21.0,-4.0,1
23.206,176.0,31.0,145.0,1
23.226,234.0,20.0,214.0,1
23.246,658.0,21.0,637.0,1
23.267,217.0,20.0,197.0,1
23.287,470.0,19.0,451.0,1
23.307,33.0,20.0,13.0,1
23.328,17.0,20.0,-3.0,1
23.348,185.0,20.0,165.0,1
23.369,25.0,20.0,5.0,1
23.389,217.0,20.0,197.0,1
23.409,220.0,21.0,199.0,1
23.429,330.0,20.0,310.0,1
23.449,185.0,20.0,165.0,1
23.469,168.0,20.0,148.0,1
23.489,102.0,29.0,73.0,1
23.51,119.0,21.0,98.0,1
23.53,201.0,20.0,181.0,1
23.55,168.0,20.0,148.0,1
23.57,166.0,19.0,147.0,1
23.59,184.0,20.0,164.0,1
23.61,234.0,19.0,215.0,1
23.63,218.0,20.0,198.0,1
23.65,527.0,20.0,507.0,1
23.67,216.0,20.0,196.0,1
23.691,149.0,20.0,129.0,1
23.711,183.0,20.0,163.0,1
23.731,17.0,20.0,-3.0,1
23.751,217.0,20.0,197.0,1
23.771,185.0,20.0,165.0,1
23.791,443.0,20.0,423.0,1
23.811,168.0,27.0,141.0,1
23.831,577.0,31.0,546.0,1
23.851,234.0,34.0,200.0,1
23.871,118.0,21.0,97.0,1
23.891,200.0,20.0,180.0,1
23.911,17.0,20.0,-3.0,1
23.932,183.0,20.0,163.0,1
23.952,184.0,20.0,164.0,1
23.972,445.0,20.0,425.0,1
23.992,216.0,20.0,196.0,1
24.012,224.0,20.0,204.0,1
24.032,168.0,21.0,147.0,1
24.052,168.0,23.0,145.0,1
24.072,217.0,32.0,185.0,1
24.092,232.0,20.0,212.0,1
24.112,218.0,21.0,197.0,1
