t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,hunt_mode,hunt_state,hunt_reason,hunt_owns_control,near_direction,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,shovel_left,shovel_right,shovel_state,shovel_active,shovel_hang,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
212.832476,good_recheck,,1164,1786891311124,12.900157998956274,1,target,,640,480,push,5.501933,139.531409,1,0,1,0,good,0.940686,300,283,442,448,142.0,165.0,23430.0,0.07626953125,371,366,0.159375,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.940686,0,0,0,293.0,1068.0,IDLE,0,0,0,0,1,954,1496,1222,1265,293,1068,324,629,6,24,0,1,1,1,1,1,1,1
213.284667,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,,,,0,0,0,684.0,1070.0,IDLE,0,0,0,0,1,957,1498,1226,1269,684,1070,258,1111,9,24,0,1,1,1,1,1,1,1
213.426167,good_recheck,,1165,1786891311729,1.6551099997741403,1,target,,640,480,push,5.490957,602.944207,1,0,1,0,good,0.945365,302,283,442,447,140.0,164.0,22960.0,0.07473958333333333,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.945365,0,0,0,176.0,1054.0,IDLE,0,0,0,0,1,951,1491,1219,1261,176,1054,308,1127,9,23,0,1,1,1,1,1,1,1
213.587255,good_recheck,,1166,1786891311881,10.712400000556954,1,target,,640,480,push,5.491735,149.290034,1,0,1,0,good,0.941515,300,283,442,448,142.0,165.0,23430.0,0.07626953125,371,366,0.159375,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.941515,0,0,0,589.0,1111.0,IDLE,0,0,0,0,1,957,1498,1226,1269,589,1111,325,921,8,24,0,1,1,1,1,1,1,1
213.748354,good_recheck,,1167,1786891312047,5.212164000113262,1,target,,640,480,push,5.492135,164.563082,1,0,1,0,good,0.940396,301,283,442,448,141.0,165.0,23265.0,0.075732421875,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.940396,0,0,0,307.0,1075.0,IDLE,0,0,0,0,1,951,1492,1220,1262,307,1075,275,304,4,24,0,1,1,1,1,1,1,1
213.909625,good_recheck,,1168,1786891312196,17.544156000440125,1,target,,640,480,push,5.49299,146.922525,1,0,1,0,good,0.946718,301,283,442,448,141.0,165.0,23265.0,0.075732421875,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.946718,0,0,0,295.0,1068.0,IDLE,0,0,0,0,1,960,1504,1230,1272,295,1068,296,631,6,24,0,1,1,1,1,1,1,1
214.070638,good_recheck,,1169,1786891312365,9.505363999778638,1,target,,640,480,push,5.493327,166.970827,1,0,1,0,good,0.9442,301,283,442,446,141.0,163.0,22983.0,0.074814453125,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.9442,0,0,0,177.0,1069.0,IDLE,0,0,0,0,1,956,1497,1224,1266,177,1069,308,728,6,24,0,1,1,1,1,1,1,1
214.231614,good_recheck,,1170,1786891312518,17.425044999981765,1,target,,640,480,push,5.494077,150.866226,1,0,1,0,good,0.939417,300,283,442,446,142.0,163.0,23146.0,0.07534505208333334,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.939417,0,0,0,177.0,1069.0,IDLE,0,0,0,0,1,963,1506,1234,1277,177,1069,308,677,6,24,0,1,1,1,1,1,1,1
214.392471,good_recheck,,1171,1786891312686,11.067011999330134,1,target,,640,480,push,5.494456,161.426979,1,0,1,0,good,0.942894,302,283,442,448,140.0,165.0,23100.0,0.0751953125,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.942894,0,0,0,557.0,1071.0,IDLE,0,0,0,0,1,954,1494,1222,1265,557,1071,308,842,7,23,0,1,1,1,1,1,1,1
214.553631,good_recheck,,1172,1786891312843,15.17486200100393,1,target,,640,480,push,5.495098,151.177781,1,0,1,0,good,0.940608,301,283,443,447,142.0,164.0,23288.0,0.07580729166666667,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.940608,0,0,0,49.0,1069.0,IDLE,0,0,0,0,1,958,1500,1228,1270,49,1069,324,1128,8,23,0,1,1,1,1,1,1,1
214.714881,good_recheck,,1173,1786891313016,3.2164240001293365,1,target,,640,480,push,5.495324,166.826791,1,0,1,0,good,0.942376,301,283,442,447,141.0,164.0,23124.0,0.0752734375,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.942376,0,0,0,226.0,1071.0,IDLE,0,0,0,0,1,950,1489,1219,1261,226,1071,324,170,3,24,0,1,1,1,1,1,1,1
214.875987,good_recheck,,1174,1786891313171,9.810846000618767,1,target,,640,480,push,5.496031,150.824234,1,0,1,0,good,0.941152,301,283,442,447,141.0,164.0,23124.0,0.0752734375,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.941152,0,0,0,295.0,1069.0,IDLE,0,0,0,0,1,956,1497,1224,1268,295,1069,307,873,8,24,0,1,1,1,1,1,1,1
215.03726,good_recheck,,1175,1786891313329,12.129011998695205,1,target,,640,480,push,5.496622,156.837805,1,0,1,0,good,0.939405,302,283,442,448,140.0,165.0,23100.0,0.0751953125,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.939405,0,0,0,843.0,1073.0,IDLE,0,0,0,0,1,952,1492,1220,1262,843,1073,307,1127,8,24,0,1,1,1,1,1,1,1
215.198254,good_recheck,,1176,1786891313489,13.478381999448175,1,target,,640,480,push,5.497195,157.459841,1,0,1,0,good,0.943289,302,283,442,446,140.0,163.0,22820.0,0.07428385416666666,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.943289,0,0,0,175.0,1066.0,IDLE,0,0,0,0,1,955,1494,1223,1266,175,1066,308,20,2,24,0,1,1,1,1,1,1,1
215.35926,good_recheck,,1177,1786891313654,9.228828999766847,1,target,,640,480,push,5.497622,159.587451,1,0,1,0,good,0.940172,301,283,442,446,141.0,163.0,22983.0,0.074814453125,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.940172,0,0,0,191.0,1068.0,IDLE,0,0,0,0,1,959,1501,1228,1271,191,1068,307,90,3,24,0,1,1,1,1,1,1,1
215.520439,good_recheck,,1178,1786891313812,13.143733000106295,1,target,,640,480,push,5.498255,149.898437,1,0,1,0,good,0.943492,301,283,442,447,141.0,164.0,23124.0,0.0752734375,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.943492,0,0,0,294.0,1067.0,IDLE,0,0,0,0,1,951,1492,1220,1261,294,1067,192,1125,9,23,0,1,1,1,1,1,1,1
215.681631,good_recheck,,1179,1786891313979,6.508033999125473,1,target,,640,480,push,5.498614,160.510598,1,0,1,0,good,0.94063,301,283,442,446,141.0,163.0,22983.0,0.074814453125,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.94063,0,0,0,23.0,1067.0,IDLE,0,0,0,0,1,953,1493,1221,1263,23,1067,307,302,3,24,0,1,1,1,1,1,1,1
215.863047,good_recheck,,1180,1786891314152,14.979493000282673,1,target,,640,480,push,5.498842,165.22427,1,0,1,0,good,0.943417,302,283,442,448,140.0,165.0,23100.0,0.0751953125,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.943417,0,0,0,295.0,1070.0,IDLE,0,0,0,0,1,959,1501,1227,1271,295,1070,242,551,5,24,0,1,1,1,1,1,1,1
216.024195,good_recheck,,1181,1786891314312,16.83013900037622,1,target,,640,480,push,5.499418,152.39837,1,0,1,0,good,0.941526,302,283,442,449,140.0,166.0,23240.0,0.07565104166666667,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.941526,0,0,0,785.0,1072.0,IDLE,0,0,0,0,1,957,1499,1227,1269,785,1072,291,1050,8,23,0,1,1,1,1,1,1,1
216.166366,good_recheck,,1182,1786891314466,4.629979999663192,1,target,,640,480,push,5.500123,152.042629,1,0,1,0,good,0.937084,300,283,444,447,144.0,164.0,23616.0,0.076875,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.937084,0,0,0,193.0,1054.0,IDLE,0,0,0,0,1,956,1499,1225,1268,193,1054,324,1172,9,23,0,1,1,1,1,1,1,1
216.348236,good_recheck,,1183,1786891314635,17.568084000231465,1,target,,640,480,push,5.500451,166.607697,1,0,1,0,good,0.938145,302,284,441,449,139.0,165.0,22935.0,0.074658203125,372,367,0.1625,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.938145,0,0,0,307.0,1068.0,IDLE,0,0,0,0,1,957,1499,1226,1268,307,1068,323,780,7,23,0,1,1,1,1,1,1,1
216.509575,good_recheck,,1184,1786891314812,1.5508880005654646,1,target,,640,480,push,5.500566,175.005674,1,0,1,0,good,0.9423,301,283,441,448,140.0,165.0,23100.0,0.0751953125,371,366,0.159375,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.9423,0,0,0,311.0,1068.0,IDLE,0,0,0,0,1,952,1492,1221,1263,311,1068,323,695,7,24,0,1,1,1,1,1,1,1
216.67082,good_recheck,,1185,1786891314967,8.44260700068844,1,target,,640,480,push,5.501267,151.277649,1,0,1,0,good,0.940786,302,283,442,446,140.0,163.0,22820.0,0.07428385416666666,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.940786,0,0,0,294.0,1069.0,IDLE,0,0,0,0,1,960,1504,1230,1273,294,1069,274,1034,8,24,0,1,1,1,1,1,1,1
216.852052,good_recheck,,1186,1786891315142,14.009864999025012,1,target,,640,480,push,5.501423,172.99933,1,0,1,0,good,0.947029,302,283,440,446,138.0,163.0,22494.0,0.07322265625,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.947029,0,0,0,294.0,1070.0,IDLE,0,0,0,0,1,954,1494,1222,1264,294,1070,306,19,3,23,0,1,1,1,1,1,1,1
217.013327,good_recheck,,1187,1786891315300,17.774548001398216,1,target,,640,480,push,5.502043,155.169803,1,0,1,0,good,0.945003,301,283,442,446,141.0,163.0,22983.0,0.074814453125,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.945003,0,0,0,294.0,1110.0,IDLE,0,0,0,0,1,960,1501,1228,1271,294,1110,307,106,3,23,0,1,1,1,1,1,1,1
217.154571,good_recheck,,1188,1786891315453,5.87020099919755,1,target,,640,480,push,5.502772,146.943325,1,0,1,0,good,0.943672,300,283,442,446,142.0,163.0,23146.0,0.07534505208333334,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.943672,0,0,0,294.0,1068.0,IDLE,0,0,0,0,1,956,1498,1225,1267,294,1068,307,904,7,24,0,1,1,1,1,1,1,1
217.336355,good_recheck,,1189,1786891315632,9.021237001434201,1,target,,640,480,push,5.502847,171.969166,1,0,1,0,good,0.943555,301,283,442,447,141.0,164.0,23124.0,0.0752734375,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.943555,0,0,0,293.0,1050.0,IDLE,0,0,0,0,1,950,1489,1218,1261,293,1050,323,501,5,24,0,1,1,1,1,1,1,1
217.498745,good_recheck,,1190,1786891315796,6.989533998421393,1,target,,640,480,push,5.50329,162.317725,1,0,1,0,good,0.944137,302,283,442,446,140.0,163.0,22820.0,0.07428385416666666,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.944137,0,0,0,293.0,1054.0,IDLE,0,0,0,0,1,956,1496,1223,1266,293,1054,175,968,8,24,0,1,1,1,1,1,1,1
217.659825,good_recheck,,1191,1786891315949,14.905863999956637,1,target,,640,480,push,5.504014,151.181137,1,0,1,0,good,0.94256,301,283,442,447,141.0,164.0,23124.0,0.0752734375,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.94256,0,0,0,176.0,1070.0,IDLE,0,0,0,0,1,955,1496,1223,1266,176,1070,314,859,7,23,0,1,1,1,1,1,1,1
217.800762,good_recheck,,1192,1786891316091,14.411476000532275,1,target,,640,480,push,5.505038,139.34085,1,0,1,0,good,0.944858,302,283,442,446,140.0,163.0,22820.0,0.07428385416666666,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.944858,0,0,0,295.0,1068.0,IDLE,0,0,0,0,1,953,1494,1222,1264,295,1068,306,1252,10,23,0,1,1,1,1,1,1,1
218.240355,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,,,,0,0,0,176.0,1070.0,IDLE,0,0,0,0,1,950,1490,1218,1260,176,1070,308,46,3,24,0,1,1,1,1,1,1,1
218.462323,good_recheck,,1193,1786891316765,1.5218890002870467,1,target,,640,480,push,5.492549,672.218924,1,0,1,0,good,0.949186,302,283,443,447,141.0,164.0,23124.0,0.0752734375,373,365,0.165625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.165625,,0.949186,0,0,0,294.0,1070.0,IDLE,0,0,0,0,1,954,1495,1222,1264,294,1070,307,31,2,23,0,1,1,1,1,1,1,1
218.624672,good_recheck,,1194,1786891316918,10.743385000751005,1,target,,640,480,push,5.493281,146.232406,1,0,1,0,good,0.940374,301,283,442,450,141.0,167.0,23547.0,0.076650390625,372,367,0.1625,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.940374,0,0,0,177.0,1066.0,IDLE,0,0,0,0,1,956,1497,1225,1267,177,1066,307,1174,9,24,0,1,1,1,1,1,1,1
218.80816,good_recheck,,1195,1786891317111,1.4200740006344859,1,target,,640,480,push,5.493009,190.019542,1,0,1,0,good,0.941372,301,283,442,448,141.0,165.0,23265.0,0.075732421875,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.941372,0,0,0,176.0,1053.0,IDLE,0,0,0,0,1,954,1494,1223,1265,176,1053,274,904,8,24,0,1,1,1,1,1,1,1
218.969478,good_recheck,,1196,1786891317266,8.186422999642673,1,target,,640,480,push,5.493704,151.88619,1,0,1,0,good,0.945948,302,283,442,448,140.0,165.0,23100.0,0.0751953125,372,366,0.1625,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.945948,0,0,0,50.0,1050.0,IDLE,0,0,0,0,1,953,1493,1221,1264,50,1050,306,1500,11,23,0,1,1,1,1,1,1,1
219.131015,good_recheck,,1197,1786891317422,13.597236000350676,1,target,,640,480,push,5.494354,146.863062,1,0,1,0,good,0.945724,301,283,442,446,141.0,163.0,22983.0,0.074814453125,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.945724,0,0,0,408.0,1071.0,IDLE,0,0,0,0,1,960,1502,1229,1273,408,1071,308,1096,9,23,0,1,1,1,1,1,1,1
219.294533,good_recheck,,1198,1786891317579,18.90593799907947,1,target,,640,480,push,5.494982,148.369302,1,0,1,0,good,0.946617,300,283,442,451,142.0,168.0,23856.0,0.07765625,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.946617,0,0,0,557.0,1072.0,IDLE,0,0,0,0,1,963,1505,1233,1277,557,1072,324,678,6,24,0,1,1,1,1,1,1,1
219.456409,good_recheck,,1199,1786891317747,13.257236001663841,1,target,,640,480,push,5.495319,160.063686,1,0,1,0,good,0.943577,300,283,443,447,143.0,164.0,23452.0,0.07634114583333333,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.943577,0,0,0,296.0,1071.0,IDLE,0,0,0,0,1,958,1502,1229,1270,296,1071,323,1048,9,24,0,1,1,1,1,1,1,1
219.597393,good_recheck,,1200,1786891317899,2.4475910013279645,1,target,,640,480,push,5.496079,149.251227,1,0,1,0,good,0.947149,302,283,442,446,140.0,163.0,22820.0,0.07428385416666666,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.947149,0,0,0,175.0,1054.0,IDLE,0,0,0,0,1,950,1489,1218,1260,175,1054,323,764,7,24,0,1,1,1,1,1,1,1
219.758792,good_recheck,,1201,1786891318056,7.154313001592527,1,target,,640,480,push,5.496715,149.711377,1,0,1,0,good,0.942127,300,283,442,448,142.0,165.0,23430.0,0.07626953125,371,366,0.159375,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.942127,0,0,0,294.0,1071.0,IDLE,0,0,0,0,1,955,1496,1224,1266,294,1071,291,811,7,24,0,1,1,1,1,1,1,1
220.022546,good_recheck,,1202,1786891318316,11.00464500086673,1,target,,640,480,push,5.494758,256.154056,1,0,1,0,good,0.943033,300,283,442,446,142.0,163.0,23146.0,0.07534505208333334,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.943033,0,0,0,311.0,1053.0,IDLE,0,0,0,0,1,962,1506,1232,1275,311,1053,307,1280,10,24,0,1,1,1,1,1,1,1
220.183731,good_recheck,,1203,1786891318478,10.215645999778644,1,target,,640,480,push,5.495257,155.292696,1,0,1,0,good,0.942225,302,283,441,446,139.0,163.0,22657.0,0.07375325520833333,372,365,0.1625,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.1625,,0.942225,0,0,0,209.0,1070.0,IDLE,0,0,0,0,1,963,1505,1232,1276,209,1070,299,19,2,24,0,1,1,1,1,1,1,1
220.324649,good_recheck,,1204,1786891318626,2.685647001271718,1,target,,640,480,push,5.496098,145.611624,1,0,1,0,good,0.945034,302,283,440,446,138.0,163.0,22494.0,0.07322265625,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.945034,0,0,0,327.0,1069.0,IDLE,0,0,0,0,1,948,1486,1216,1258,327,1069,308,1355,10,24,0,1,1,1,1,1,1,1
220.506207,good_recheck,,1205,1786891318794,16.87564299936639,1,target,,640,480,push,5.496462,164.566175,1,0,1,0,good,0.933588,301,284,440,450,139.0,166.0,23074.0,0.07511067708333333,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.933588,0,0,0,311.0,1070.0,IDLE,0,0,0,0,1,959,1500,1227,1269,311,1070,323,936,8,24,0,1,1,1,1,1,1,1
220.647213,good_recheck,,1206,1786891318945,7.007330999840633,1,target,,640,480,push,5.497241,148.122569,1,0,1,0,good,0.930804,300,283,441,449,141.0,166.0,23406.0,0.07619140625,371,366,0.159375,0.525,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.930804,0,0,0,228.0,1070.0,IDLE,0,0,0,0,1,953,1493,1221,1264,228,1070,281,1680,12,24,0,1,1,1,1,1,1,1
220.888883,good_recheck,,1207,1786891319175,18.507032998968498,1,target,,640,480,push,5.49603,223.876629,1,0,1,0,good,0.913826,300,283,440,451,140.0,168.0,23520.0,0.0765625,370,367,0.15625,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.15625,,0.913826,0,0,0,621.0,1072.0,IDLE,0,0,0,0,1,963,1508,1234,1278,621,1072,308,24,3,24,0,1,1,1,1,1,1,1
221.029923,good_recheck,,1208,1786891319323,11.76466400102072,1,target,,640,480,push,5.496893,144.758428,1,0,1,0,good,0.926022,299,283,441,453,142.0,170.0,24140.0,0.07858072916666667,370,368,0.15625,0.533333,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.15625,,0.926022,0,0,0,247.0,1054.0,IDLE,0,0,0,0,1,952,1493,1221,1262,247,1054,307,951,8,23,0,1,1,1,1,1,1,1
221.170978,good_recheck,,1209,1786891319469,6.42785099989851,1,target,,640,480,push,5.497779,143.406095,1,0,1,0,good,0.94314,302,284,439,450,137.0,166.0,22742.0,0.07402994791666667,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.94314,0,0,0,177.0,1055.0,IDLE,0,0,0,0,1,952,1493,1221,1262,177,1055,175,1203,9,25,0,1,1,1,1,1,1,1
221.332263,good_recheck,,1210,1786891319616,19.48445800007903,1,target,,640,480,push,5.498638,144.680058,1,0,1,0,good,0.947109,302,284,440,451,138.0,167.0,23046.0,0.07501953125,371,368,0.159375,0.533333,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.947109,0,0,0,1068.0,1073.0,IDLE,0,0,0,0,1,954,1496,1223,1265,1068,1073,308,889,8,24,0,1,1,1,1,1,1,1
221.473419,good_recheck,,1211,1786891319768,9.798237999348203,1,target,,640,480,push,5.499392,144.98215,1,0,1,0,good,0.945086,302,284,439,450,137.0,166.0,22742.0,0.07402994791666667,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.945086,0,0,0,685.0,1072.0,IDLE,0,0,0,0,1,953,1495,1223,1264,685,1072,324,1174,9,24,0,1,1,1,1,1,1,1
221.63462,good_recheck,,1212,1786891319927,12.455200998374494,1,target,,640,480,push,5.499972,152.386019,1,0,1,0,good,0.936375,300,283,441,451,141.0,168.0,23688.0,0.077109375,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.936375,0,0,0,307.0,1071.0,IDLE,0,0,0,0,1,956,1496,1225,1268,307,1071,314,1060,9,25,0,1,1,1,1,1,1,1
221.777236,good_recheck,,1213,1786891320076,5.416332000095281,1,target,,640,480,push,5.500776,146.741579,1,0,1,0,good,0.940004,303,284,439,449,136.0,165.0,22440.0,0.073046875,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.940004,0,0,0,735.0,1056.0,IDLE,0,0,0,0,1,957,1499,1226,1270,735,1056,307,1173,9,24,0,1,1,1,1,1,1,1
221.958872,good_recheck,,1214,1786891320261,2.296573000421631,1,target,,640,480,push,5.500702,177.034725,1,0,1,0,good,0.944618,301,284,440,450,139.0,166.0,23074.0,0.07511067708333333,371,367,0.159375,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.944618,0,0,0,390.0,1070.0,IDLE,0,0,0,0,1,948,1486,1217,1259,390,1070,323,1204,10,23,0,1,1,1,1,1,1,1
222.120234,good_recheck,,1215,1786891320413,12.037164999128436,1,target,,640,480,push,5.501449,149.490916,1,0,1,0,good,0.940686,301,284,439,450,138.0,166.0,22908.0,0.0745703125,370,367,0.15625,0.529167,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.15625,,0.940686,0,0,0,278.0,1068.0,IDLE,0,0,0,0,1,960,1502,1232,1273,278,1068,307,1390,10,23,0,1,1,1,1,1,1,1
222.261108,good_recheck,,1216,1786891320560,5.5606099995202385,1,target,,640,480,push,5.50231,144.884824,1,0,1,0,good,0.941526,303,284,439,446,136.0,162.0,22032.0,0.07171875,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.941526,0,0,0,295.0,1079.0,IDLE,0,0,0,0,1,952,1492,1223,1264,295,1079,306,19,3,24,0,1,1,1,1,1,1,1
222.422159,good_recheck,,1217,1786891320709,17.588275000889553,1,target,,640,480,push,5.503127,146.525416,1,0,1,0,good,0.939235,302,284,440,446,138.0,162.0,22356.0,0.0727734375,371,365,0.159375,0.520833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.159375,,0.939235,0,0,0,177.0,1068.0,IDLE,0,0,0,0,1,955,1496,1227,1268,177,1068,291,1000,8,24,0,1,1,1,1,1,1,1
