t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
16.435,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,91,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1060.0,1315.0,1168.0,1026.0,296.0,957.0
16.455,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1072.0,1331.0,1180.0,1040.0,177.0,973.0
16.475,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1092.0,1361.0,1202.0,1061.0,297.0,958.0
16.495,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1078.0,1337.0,1178.0,1038.0,328.0,973.0
16.515,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1065.0,1322.0,1176.0,1032.0,296.0,955.0
16.536,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1059.0,1314.0,1169.0,1025.0,819.0,962.0
16.556,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1063.0,1319.0,1172.0,1029.0,296.0,959.0
16.576,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,92,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1066.0,1324.0,1176.0,1033.0,720.0,960.0
16.596,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,93,no_target,0,0,IDLE,,,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1065.0,1322.0,1175.0,1033.0,750.0,959.0
16.616,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,0,0,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1089.0,1353.0,1198.0,1057.0,295.0,958.0
16.636,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1075.0,1335.0,1184.0,1043.0,510.0,957.0
16.656,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1070.0,1326.0,1179.0,1036.0,178.0,954.0
16.676,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1064.0,1320.0,1173.0,1032.0,182.0,957.0
16.697,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1065.0,1324.0,1175.0,1033.0,441.0,959.0
16.717,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1070.0,1328.0,1178.0,1037.0,335.0,960.0
16.737,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,93,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1064.0,1319.0,1173.0,1030.0,296.0,956.0
16.757,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1096.0,1364.0,1205.0,1065.0,688.0,960.0
16.778,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1072.0,1329.0,1180.0,1038.0,669.0,960.0
16.798,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1063.0,1318.0,1172.0,1030.0,211.0,957.0
16.818,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1069.0,1328.0,1178.0,1036.0,296.0,957.0
16.838,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1075.0,1339.0,1185.0,1044.0,685.0,976.0
16.858,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1068.0,1328.0,1178.0,1033.0,294.0,959.0
16.878,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,94,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1067.0,1332.0,1178.0,1031.0,687.0,958.0
16.898,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1074.0,1346.0,1185.0,1034.0,178.0,973.0
16.918,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1077.0,1353.0,1188.0,1035.0,728.0,977.0
16.939,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1065.0,1336.0,1179.0,1017.0,344.0,958.0
16.959,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1069.0,1335.0,1180.0,1014.0,312.0,973.0
16.979,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1069.0,1335.0,1180.0,1014.0,312.0,973.0
16.999,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1063.0,1322.0,1172.0,1003.0,736.0,976.0
17.019,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1080.0,1354.0,1197.0,1025.0,313.0,975.0
17.04,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,95,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1075.0,1350.0,1193.0,1018.0,702.0,975.0
17.06,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1075.0,1357.0,1185.0,1017.0,654.0,959.0
17.08,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1079.0,1362.0,1185.0,1025.0,442.0,976.0
17.1,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,1,0,0,0,1078.0,1365.0,1202.0,1021.0,345.0,959.0
17.12,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1079.0,1369.0,1222.0,1020.0,344.0,971.0
17.14,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1072.0,1367.0,1224.0,1012.0,227.0,973.0
17.16,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1076.0,1374.0,1234.0,1010.0,410.0,975.0
17.181,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,96,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1072.0,1379.0,1238.0,1010.0,427.0,980.0
17.201,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1067.0,1376.0,1233.0,1000.0,896.0,959.0
17.221,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1075.0,1393.0,1249.0,1001.0,360.0,943.0
17.241,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1081.0,1405.0,1257.0,1003.0,312.0,959.0
17.261,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1069.0,1399.0,1249.0,996.0,329.0,924.0
17.281,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1046.0,1380.0,1235.0,979.0,328.0,989.0
17.301,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1039.0,1377.0,1233.0,972.0,669.0,976.0
17.322,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1052.0,1406.0,1256.0,996.0,362.0,991.0
17.342,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,97,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1038.0,1382.0,1239.0,981.0,377.0,955.0
17.362,proximity_probe,proximity_probe,PROBE_TURN,right_front 发现近物候选，原地转向,500,-500,1,1,98,no_target,0,0,PROBE_TURN,right_front,right,0,0,0,target_lost,0,IDLE,0,0,0,0,0,0,0,1038.0,1386.0,1240.0,983.0,361.0,989.0
17.383,proximity_probe,proximity_probe,PROBE_VISION_WAIT,定角转向完成，停车等待转后视觉结果,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,0,0,0,0,0,0,1051.0,1407.0,1261.0,988.0,210.0,990.0
17.403,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,0,0,0,0,0,0,1038.0,1387.0,1252.0,970.0,329.0,958.0
17.423,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,0,0,0,0,0,0,1044.0,1393.0,1267.0,973.0,209.0,1012.0
17.443,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,0,0,0,0,0,0,1028.0,1387.0,1261.0,969.0,405.0,991.0
17.463,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,0,0,0,0,0,0,1028.0,1397.0,1274.0,974.0,62.0,989.0
17.483,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,0,0,0,0,0,0,1028.0,1397.0,1274.0,974.0,62.0,989.0
17.503,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,98,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,0,waiting,0,IDLE,0,1,0,0,0,0,0,1012.0,1389.0,1261.0,959.0,704.0,992.0
17.523,proximity_probe,proximity_probe,PROBE_VISION_WAIT,视觉无 good/bad，确认 1/3,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1017.0,1402.0,1269.0,963.0,196.0,1004.0
17.544,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1043.0,1437.0,1299.0,987.0,945.0,977.0
17.564,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1021.0,1406.0,1275.0,966.0,313.0,972.0
17.584,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1025.0,1409.0,1280.0,970.0,1061.0,977.0
17.604,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1020.0,1400.0,1274.0,964.0,558.0,976.0
17.624,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1020.0,1403.0,1275.0,964.0,360.0,974.0
17.644,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1021.0,1404.0,1275.0,967.0,591.0,974.0
17.665,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,99,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,0,IDLE,0,1,0,0,0,0,0,1011.0,1390.0,1264.0,957.0,194.0,977.0
17.685,proximity_probe,proximity_probe,PROBE_VISION_WAIT,视觉无 good/bad，确认 2/3,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1022.0,1405.0,1277.0,966.0,296.0,975.0
17.705,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1033.0,1419.0,1290.0,975.0,58.0,974.0
17.725,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1024.0,1408.0,1278.0,968.0,591.0,972.0
17.746,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1012.0,1390.0,1266.0,955.0,329.0,974.0
17.766,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1017.0,1399.0,1271.0,961.0,344.0,975.0
17.786,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1024.0,1408.0,1280.0,968.0,204.0,973.0
17.806,proximity_probe,proximity_probe,PROBE_VISION_WAIT,等待下一个不同视觉帧,0,0,1,1,100,no_target,0,0,PROBE_VISION_WAIT,front,,0,0,2,no_target_2,0,IDLE,0,1,0,0,0,0,0,1021.0,1405.0,1277.0,965.0,559.0,993.0
17.826,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,0,0,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,1,0,0,0,0,0,1029.0,1417.0,1285.0,974.0,211.0,974.0
17.846,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,1,0,0,0,0,0,1028.0,1413.0,1284.0,972.0,689.0,977.0
17.866,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,1,0,0,0,0,0,1032.0,1419.0,1288.0,974.0,638.0,975.0
17.886,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,1,0,0,0,0,0,1036.0,1428.0,1293.0,981.0,297.0,974.0
17.907,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,1,0,0,0,0,0,1036.0,1428.0,1293.0,981.0,297.0,974.0
17.927,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1021.0,1405.0,1277.0,966.0,178.0,990.0
17.947,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1033.0,1421.0,1290.0,976.0,296.0,995.0
17.967,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,101,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1038.0,1429.0,1296.0,982.0,687.0,981.0
17.987,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1021.0,1407.0,1277.0,966.0,688.0,992.0
18.007,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1031.0,1416.0,1286.0,975.0,297.0,975.0
18.027,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1025.0,1411.0,1281.0,970.0,296.0,995.0
18.048,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1024.0,1410.0,1280.0,970.0,296.0,973.0
18.068,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1019.0,1403.0,1275.0,967.0,720.0,976.0
18.088,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1020.0,1408.0,1277.0,972.0,296.0,975.0
18.108,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,102,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1014.0,1401.0,1270.0,970.0,177.0,954.0
18.128,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1016.0,1400.0,1259.0,963.0,263.0,942.0
18.148,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1029.0,1408.0,1264.0,971.0,328.0,975.0
18.168,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1020.0,1414.0,1254.0,981.0,344.0,1011.0
18.189,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,999.0,1397.0,1245.0,956.0,473.0,1006.0
18.209,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1002.0,1415.0,1272.0,966.0,929.0,993.0
18.229,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,1,0,0,0,0,1009.0,1435.0,1274.0,975.0,772.0,961.0
18.249,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,103,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,1,0,0,0,0,1020.0,1432.0,1274.0,963.0,361.0,971.0
18.269,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,1,0,0,0,0,1024.0,1436.0,1274.0,993.0,425.0,958.0
18.289,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,1,0,0,0,0,1030.0,1475.0,1286.0,1004.0,378.0,959.0
18.31,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,1,0,0,0,0,997.0,1410.0,1252.0,964.0,362.0,960.0
18.33,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,1,0,0,0,0,1005.0,1418.0,1261.0,979.0,328.0,988.0
18.35,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1001.0,1427.0,1263.0,978.0,312.0,974.0
18.37,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,1001.0,1427.0,1263.0,978.0,312.0,974.0
18.39,proximity_probe,enemy_push,ENEMY_PUSH,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,700,700,1,1,104,no_target,0,0,ENEMY_PUSH,front,,0,0,3,enemy_confirmed,0,IDLE,0,0,0,0,0,0,0,999.0,1408.0,1264.0,969.0,313.0,975.0
